document_id,content
doc85,melt butter larg skillet medium heat let butter brown light golden color smell toast minut stir appl hot butter sprinkl white sugar brown sugar salt cook stir appl mixtur appl soften minut mix cinnamon water continu cook appl soft sticki minut spread appl fill onto plate cool preheat oven degre f degre c line bake sheet silicon mat parchment paper form dough piec ball place flour work surfac roll circl diamet spoon appl fill center fold dough fill leav dough bottom side visibl top side gentli press dough close around fill use fingertip fold overhang bottom part dough top edg work way around crust pinch overhang tightli top part crust crimp edg tightli close pinch littl bit dough thumb forefing one hand use index finger hand push small notch pinch dough continu pinch notch way around crust tightli crimp togeth repeat remain dough fill transfer pie onto prepar bake sheet whisk egg milk small bowl thoroughli combin brush top hand pie egg mixtur sprinkl white sugar cut small vent hole top pie bake preheat oven pie golden brown fill bubbl minut let cool least minut serv dotdash meredith food studio
doc86,combin appl appl juic stockpot bring boil reduc heat cook simmer appl soft mushi minut spoon appl food mill process pure discard core peel remain mill transfer process appl slow cooker cook high lid moistur evapor volum reduc half overnight hour stir sugar appl cider vinegar cinnamon clove allspic appl pure continu cook high mixtur mound chill plate without water separ edg anoth hour steril jar lid boil water least minut pack appl butter hot steril jar fill jar within top run knife thin spatula around insid jar fill remov air bubbl wipe rim jar moist paper towel remov food residu top lid screw ring place rack bottom larg stockpot fill halfway water bring boil lower jar boil water use holder leav space jar pour boil water necessari bring water level least top jar bring water roll boil cover pot process minut remov jar stockpot place onto wood surfac sever apart cool cool press top lid finger ensur seal tight lid move store cool dark area
doc87,preheat oven degre f degre c greas larg muffin line paper muffin liner make muffin stir togeth flour sugar bake powder cinnamon salt larg bowl mix egg oil milk fold chop appl spoon batter prepar muffin fill rim make top place sugar butter flour cinnamon small bowl mash mixtur fork sprinkl unbak muffin bake preheat oven toothpick insert center muffin come clean minut kelli mcculley
doc88,preheat oven degre f degre c greas loaf pan beat egg sugar veget oil vanilla extract mix bowl stir appl mix flour salt bake powder cinnamon separ bowl add appl mixtur stir evenli combin pour batter prepar loaf pan bake preheat oven minut cover loaf pan aluminum foil continu bake toothpick insert center come clean minut cool pan minut remov cool complet wire rack aaron brown
doc89,heat oil deep fryer electr skillet degre f degre c stir togeth flour sugar bake powder salt larg bowl pour milk egg oil stir well blend mix appl evenli distribut work small batch prevent overcrowd drop spoon batter deep fryer fri hot oil golden minut use slot spoon transfer fritter paper plate toss warm fritter cinnamon sugar bowl well coat dotdash meredith food studio
doc90,preheat oven degre f degre c spread pie fill bake dish sprinkl cinnamon nutmeg cream togeth margarin sugar cut flour pastri blender mixtur resembl coars crumb sprinkl mixtur pie fill bake preheat oven top brown crisp fill hot bubbl minut
doc91,preheat oven degre f degre c greas muffin pan mix flour bake powder bake soda salt medium bowl beat togeth sugar butter egg larg bowl smooth mix vanilla stir appl gradual blend flour mixtur spoon batter prepar muffin pan make top mix brown sugar flour cinnamon small bowl cut butter mixtur resembl coars crumb sprinkl muffin top bake preheat oven toothpick insert center muffin come clean minut let sit minut transfer muffin wire rack cool korona
doc92,preheat oven degre f degre c greas larg bake dish butter mix brown sugar vanilla sugar cinnamon nutmeg small bowl layer appl prepar bake dish sprinkl sugar mixtur repeat layer twice bake preheat oven minut pour water appl continu bake tender minut
doc93,whisk togeth mayonnais sugar lemon juic salt serv bowl stir appl celeri walnut raisin cover chill refriger readi serv
doc94,heat butter larg skillet heat add appl sugar cranberri cover cook appl releas liquid minut remov lid continu cook stir frequent soft appl fall apart juic thicken consist minut longer pour onto cooki sheet jellyrol pan cool room temperatur refriger airtight contain day adjust oven rack low posit heat oven degre open puff pastri sheet lightli flour work surfac roll rectangl transfer larg cooki sheet suggest line sheet parchment paper ensur crostada stick allow easi cleanup spread cook appl pastri leav border fold pastri border appl unfold corner form ruffl creas keep dough overlap brush pastri border egg white sprinkl remain tb sugar bake pastri golden brown minut serv warm room temperatur option ice cream whip cream
doc95,peel core appl thinli slice set asid preheat oven degre f degre c melt butter saucepan medium heat add flour stir form past cook fragrant minut add sugar water bring boil reduc heat low simmer minut remov heat press one pastri bottom side pie pan roll remain pastri overhang pie cut pastri eight strip place slice appl bottom crust form slight mound lay four pastri strip vertic evenli space appl use longer strip center shorter strip edg make lattic crust fold first third strip way back almost fall pie lay one unus strip perpendicularli second fourth strip unfold first third strip back origin posit fold second fourth vertic strip back lay one three unus strip perpendicularli top unfold second fourth strip back origin posit repeat step weav last two strip pastri fold trim excess dough edg necessari pinch secur slowli gentli pour mixtur lattic crust make sure seep slice appl brush onto lattic make sure run side bake preheat oven minut reduc temperatur degre f degre c continu bake appl soft minut natali
doc96,combin appl water sugar cinnamon saucepan cover cook medium heat appl soft minut allow appl mixtur cool mash fork potato masher consist like photo cookin mama
doc97,preheat oven degre f degre c place slice appl bake dish mix white sugar flour cinnamon togeth sprinkl appl pour water evenli appl combin oat flour brown sugar bake powder bake soda larg bowl add melt butter mix fork crumbl sprinkl evenli appl mixtur bake preheat oven top golden brown appl bubbl around edg minut dotdash meredith food studio
doc98,toss appl lemon juic larg bowl set asid pour water dutch oven medium heat combin sugar cornstarch cinnamon salt nutmeg bowl add water stir well bring boil boil minut stir constantli add appl return boil reduc heat cover simmer appl tender minut cool minut ladl freezer contain leav headspac cool room temperatur longer hour seal freez store month dotdash meredith food studio
doc99,preheat oven degre f degre c toss appl white sugar cinnamon medium bowl coat pour squar bake dish mix brown sugar oat flour cinnamon separ bowl cut cold butter knive pastri blender mixtur resembl coars crumb spread appl pat gentli even bake preheat oven golden brown side bubbl minut
doc100,combin appl cider cinnamon stick slow cooker place allspic clove onto center squar piec cheesecloth gather edg cheesecloth togeth tie secur place slow cooker stir brown sugar cook high come boil reduc heat low keep warm
doc101,preheat oven degre f degre butter squar bake dish mix appl cranberri white sugar cinnamon nutmeg larg bowl place even layer prepar bake dish bowl combin oat flour brown sugar top add butter piec mix fork crumbl stir pecan sprinkl top appl bake dish bake preheat oven appl tender top golden brown minut
doc102,preheat oven degre f degre c butter pan roll pastri rectangl lightli flour surfac cut six squar place appl pastri squar core open face upward cut butter piec place piec open appl reserv remain butter sauc divid brown sugar appl poke insid core open rest around base appl sprinkl cinnamon nutmeg appl use slightli wet fingertip bring one corner pastri squar top appl bring opposit corner top press togeth bring two remain corner seal slightli pinch dough side complet seal appl repeat remain appl place prepar bake dish combin water white sugar vanilla extract reserv butter larg saucepan place medium heat bring boil reduc heat low simmer sugar dissolv minut care pour sauc dumpl bake preheat oven minut place appl dumpl dessert bowl spoon sauc top
doc103,melt butter larg skillet medium heat add sugar cinnamon stir sugar dissolv add appl cook soften minut melissa goff
doc104,combin lemon water larg bowl place slice appl water keep brown melt butter larg skillet medium heat drain water appl place hot skillet cook stir minut add brown sugar cinnamon cook stir minut stir togeth cornstarch water pour skillet mix well cook anoth minut sauc thicken remov heat cool slightli preheat oven degre f degre c unfold puff pastri sheet repair crack press back togeth trim sheet squar cut larger squar smaller squar spoon appl onto center squar fold corner corner triangl shape press edg togeth seal place turnov bake sheet leav bake minut preheat oven turnov puf lightli brown cool complet glaze make glaze mix togeth confection sugar milk vanilla small bowl adjust thick ad sugar milk necessari drizzl glaze cool turnov dotdash meredith food studio
