document_id,content
doc85,melt butter large skillet medium heat let butter brown light golden color smell toasted minute stir apple hot butter sprinkle white sugar brown sugar salt cook stir apple mixture apple softened minute mix cinnamon water continue cooking apple soft sticky minute spread apple filling onto plate cool preheat oven degree f degree c line baking sheet silicone mat parchment paper form dough piece ball place floured work surface roll circle diameter spoon apple filling center fold dough filling leaving dough bottom side visible top side gently press dough closed around filling using fingertip fold overhanging bottom part dough top edge working way around crust pinch overhang tightly top part crust crimp edge tightly closed pinching little bit dough thumb forefinger one hand using index finger hand push small notch pinched dough continue pinching notching way around crust tightly crimped together repeat remaining dough filling transfer pie onto prepared baking sheet whisk egg milk small bowl thoroughly combined brush top hand pie egg mixture sprinkle white sugar cut small vent hole top pie bake preheated oven pie golden brown filling bubbling minute let cool least minute serving dotdash meredith food studio
doc86,combine apple apple juice stockpot bring boil reduce heat cook simmer apple soft mushy minute spoon apple food mill process puree discarding core peel remaining mill transfer process apple slow cooker cook high lid moisture evaporates volume reduces half overnight hour stir sugar apple cider vinegar cinnamon clove allspice apple puree continue cooking high mixture mound chilled plate without water separating edge another hour sterilize jar lid boiling water least minute pack apple butter hot sterilized jar filling jar within top run knife thin spatula around inside jar filled remove air bubble wipe rim jar moist paper towel remove food residue top lid screw ring place rack bottom large stockpot fill halfway water bring boil lower jar boiling water using holder leave space jar pour boiling water necessary bring water level least top jar bring water rolling boil cover pot process minute remove jar stockpot place onto wood surface several apart cool cool press top lid finger ensuring seal tight lid move store cool dark area
doc87,preheat oven degree f degree c grease large muffin line paper muffin liner make muffin stir together flour sugar baking powder cinnamon salt large bowl mix egg oil milk fold chopped apple spoon batter prepared muffin filling rim make topping place sugar butter flour cinnamon small bowl mash mixture fork sprinkle unbaked muffin bake preheated oven toothpick inserted center muffin come clean minute kelly mcculley
doc88,preheat oven degree f degree c grease loaf pan beat egg sugar vegetable oil vanilla extract mixing bowl stir apple mix flour salt baking powder cinnamon separate bowl add apple mixture stir evenly combined pour batter prepared loaf pan bake preheated oven minute cover loaf pan aluminum foil continue baking toothpick inserted center come clean minute cool pan minute removing cool completely wire rack aaron brown
doc89,heat oil deep fryer electric skillet degree f degree c stir together flour sugar baking powder salt large bowl pour milk egg oil stir well blended mix apple evenly distributed working small batch prevent overcrowding drop spoonful batter deep fryer fry hot oil golden minute use slotted spoon transfer fritter paper plate toss warm fritter cinnamon sugar bowl well coated dotdash meredith food studio
doc90,preheat oven degree f degree c spread pie filling baking dish sprinkle cinnamon nutmeg cream together margarine sugar cut flour pastry blender mixture resembles coarse crumb sprinkle mixture pie filling bake preheated oven topping brown crisp filling hot bubbly minute
doc91,preheat oven degree f degree c grease muffin pan mix flour baking powder baking soda salt medium bowl beat together sugar butter egg large bowl smooth mix vanilla stir apple gradually blend flour mixture spoon batter prepared muffin pan make topping mix brown sugar flour cinnamon small bowl cut butter mixture resembles coarse crumb sprinkle muffin top bake preheated oven toothpick inserted center muffin come clean minute let sit minute transferring muffin wire rack cool korona
doc92,preheat oven degree f degree c grease large baking dish butter mix brown sugar vanilla sugar cinnamon nutmeg small bowl layer apple prepared baking dish sprinkle sugar mixture repeat layer twice bake preheated oven minute pour water apple continue baking tender minute
doc93,whisk together mayonnaise sugar lemon juice salt serving bowl stir apple celery walnut raisin cover chill refrigerator ready serve
doc94,heat butter large skillet heat add apple sugar cranberry cover cook apple release liquid minute remove lid continue cook stirring frequently soft apple fall apart juice thicken consistency minute longer pour onto cookie sheet jellyroll pan cool room temperature refrigerated airtight container day adjust oven rack low position heat oven degree open puff pastry sheet lightly floured work surface roll rectangle transfer large cookie sheet suggest lining sheet parchment paper ensures crostada stick allows easy cleanup spread cooked apple pastry leaving border fold pastry border apple unfold corner form ruffled crease keep dough overlapping brush pastry border egg white sprinkle remaining tb sugar bake pastry golden brown minute serve warm room temperature optional ice cream whipped cream
doc95,peel core apple thinly slice set aside preheat oven degree f degree c melt butter saucepan medium heat add flour stir form paste cook fragrant minute add sugar water bring boil reduce heat low simmer minute remove heat press one pastry bottom side pie pan roll remaining pastry overhang pie cut pastry eight strip place sliced apple bottom crust forming slight mound lay four pastry strip vertically evenly spaced apple using longer strip center shorter strip edge make lattice crust fold first third strip way back almost falling pie lay one unused strip perpendicularly second fourth strip unfold first third strip back original position fold second fourth vertical strip back lay one three unused strip perpendicularly top unfold second fourth strip back original position repeat step weave last two strip pastry fold trim excess dough edge necessary pinch secure slowly gently pour mixture lattice crust making sure seeps sliced apple brush onto lattice make sure run side bake preheated oven minute reduce temperature degree f degree c continue baking apple soft minute natalie
